order_id,order_date,region,country,category,product,channel,quantity,unit_price,discount_rate,revenue,customer_segment,delivery_days
ORD-101744,2023-08-03,North America,United States,Electronics,4K Monitor,partner,1,236.4,0.0,236.4,Consumer,6.0
ORD-102033,2023-08-03,North America,Mexico,Sports,Trail Runners,partner,2,151.73,0.0,303.46,Consumer,3.0
ORD-102683,2023-08-03,APAC,Australia,Home,Cotton Duvet,web,5,58.32,0.05,277.02,Consumer,6.0
ORD-100242,2023-08-04,LATAM,Chile,Electronics,Smart Watch,partner,3,134.14,0.0,402.42,Consumer,11.0
ORD-100604,2023-08-04,LATAM,Argentina,Sports,Carbon Racket,partner,2,142.81,0.0,285.62,Consumer,7.0
ORD-101006,2023-08-04,LATAM,Chile,Beauty,Matte Lipstick,marketplace,4,36.78,0.15,125.05,Consumer,9.0
ORD-102694,2023-08-04,North America,United States,Beauty,Argan Shampoo,retail,2,46.64,0.0,93.28,Consumer,2.0
ORD-102795,2023-08-04,North America,Canada,Electronics,Noise Buds,marketplace,4,325.3,0.05,1236.14,SMB,2.0
ORD-104372,2023-08-04,EMEA,United Kingdom,Electronics,4K Monitor,marketplace,2,103.86,0.05,197.33,Consumer,6.0
ORD-101469,2023-08-05,APAC,Australia,Electronics,Smart Watch,marketplace,3,428.28,0.0,1284.84,Consumer,5.0
ORD-102094,2023-08-05,LATAM,Argentina,Sports,Yoga Mat Pro,marketplace,3,163.5,0.0,490.5,Consumer,6.0
ORD-102095,2023-08-05,APAC,Japan,Beauty,Argan Shampoo,retail,2,71.25,0.0,142.5,Consumer,5.0
ORD-102329,2023-08-05,APAC,Singapore,Electronics,Smart Watch,web,3,104.75,0.2,251.4,Enterprise,8.0
ORD-102408,2023-08-05,APAC,India,Electronics,4K Monitor,web,2,309.77,0.05,588.56,Consumer,
ORD-104044,2023-08-05,North America,Mexico,Grocery,Olive Oil 750ml,marketplace,6,12.19,0.05,69.48,SMB,3.0
ORD-104453,2023-08-05,EMEA,United Kingdom,Sports,Carbon Racket,web,4,44.82,0.0,179.28,Consumer,3.0
ORD-104773,2023-08-05,EMEA,Germany,Beauty,Argan Shampoo,web,2,42.08,0.15,71.54,Consumer,3.0
ORD-100183,2023-08-06,North America,Canada,Grocery,Olive Oil 750ml,retail,3,31.39,0.0,94.17,Consumer,6.0
ORD-100781,2023-08-06,EMEA,France,Grocery,Arabica Beans 1kg,retail,4,17.8,0.2,56.96,SMB,4.0
ORD-101183,2023-08-06,APAC,Singapore,Beauty,Serum Vitamin C,web,1,55.37,0.0,55.37,Consumer,11.0
ORD-101375,2023-08-06,EMEA,France,Beauty,Matte Lipstick,retail,2,35.6,0.1,64.08,Consumer,4.0
ORD-101764,2023-08-06,EMEA,United Kingdom,Electronics,Noise Buds,web,9,696.92,0.2,5017.82,Enterprise,4.0
ORD-102485,2023-08-06,EMEA,Italy,Grocery,Arabica Beans 1kg,retail,2,24.48,0.05,46.51,SMB,5.0
ORD-103168,2023-08-06,North America,Canada,Electronics,4K Monitor,web,5,386.1,0.2,1544.4,Consumer,
ORD-104691,2023-08-06,LATAM,Chile,Electronics,Laptop Air 13,marketplace,4,1245.51,0.0,4982.04,Consumer,6.0
ORD-100357,2023-08-07,EMEA,Italy,Electronics,Noise Buds,web,2,145.04,0.05,275.58,Consumer,4.0
ORD-100640,2023-08-07,LATAM,Brazil,Beauty,Serum Vitamin C,marketplace,2,36.49,0.0,72.98,SMB,6.0
ORD-100705,2023-08-07,APAC,Singapore,Beauty,Argan Shampoo,retail,4,56.43,0.0,225.72,Consumer,6.0
ORD-101141,2023-08-07,North America,United States,Electronics,Noise Buds,web,2,294.09,0.0,588.18,Consumer,6.0
ORD-102592,2023-08-07,North America,Canada,Grocery,Arabica Beans 1kg,partner,1,19.74,0.1,17.77,Consumer,3.0
ORD-102692,2023-08-07,EMEA,Italy,Electronics,Laptop Air 13,web,1,222.36,0.05,211.24,Consumer,5.0
ORD-103089,2023-08-07,North America,United States,Grocery,Arabica Beans 1kg,marketplace,2,21.01,0.0,42.02,Consumer,3.0
ORD-103257,2023-08-07,APAC,Singapore,Sports,Yoga Mat Pro,web,1,61.46,0.0,61.46,Consumer,4.0
ORD-103551,2023-08-07,LATAM,Chile,Grocery,Dark Chocolate 90%,web,6,23.16,0.3,97.27,Enterprise,9.0
ORD-104322,2023-08-07,LATAM,Chile,Sports,Trail Runners,web,2,176.78,0.3,247.49,Consumer,6.0
ORD-100288,2023-08-08,APAC,Japan,Electronics,Noise Buds,partner,3,528.86,0.05,1507.25,SMB,7.0
ORD-100952,2023-08-08,North America,United States,Beauty,Serum Vitamin C,retail,1,25.02,0.1,22.52,SMB,
ORD-101545,2023-08-08,North America,Mexico,Grocery,Dark Chocolate 90%,marketplace,2,29.54,0.0,59.08,Consumer,7.0
ORD-101715,2023-08-08,North America,United States,Electronics,Noise Buds,retail,1,191.19,0.0,191.19,Consumer,4.0
ORD-102182,2023-08-08,EMEA,United Kingdom,Sports,Carbon Racket,retail,1,598.8,0.0,598.8,Consumer,10.0
ORD-102278,2023-08-08,EMEA,Spain,Home,Cotton Duvet,web,2,96.48,0.2,154.37,SMB,5.0
ORD-102606,2023-08-08,LATAM,Brazil,Electronics,Smart Watch,web,2,547.58,0.0,1095.16,Consumer,9.0
ORD-104452,2023-08-08,North America,United States,Home,Desk Lamp,marketplace,3,138.73,0.0,416.19,Consumer,7.0
ORD-104981,2023-08-08,APAC,Australia,Beauty,Argan Shampoo,web,3,77.35,0.0,232.05,Consumer,5.0
ORD-103027,2023-08-09,LATAM,Chile,Electronics,Laptop Air 13,retail,1,266.38,0.0,266.38,Consumer,12.0
ORD-103091,2023-08-09,APAC,India,Electronics,Noise Buds,web,1,534.49,0.0,534.49,Consumer,9.0
ORD-103486,2023-08-09,North America,Canada,Home,Cotton Duvet,marketplace,4,52.26,0.05,198.59,Consumer,1.0
ORD-103766,2023-08-09,APAC,Australia,Home,Espresso Maker,partner,4,41.49,0.15,141.07,SMB,6.0
ORD-100267,2023-08-10,EMEA,France,Beauty,Serum Vitamin C,web,3,76.5,0.05,218.02,SMB,7.0
ORD-100830,2023-08-10,APAC,Japan,Home,Espresso Maker,web,2,84.85,0.1,152.73,Consumer,6.0
ORD-103005,2023-08-10,EMEA,Spain,Electronics,Laptop Air 13,web,3,208.24,0.2,499.78,Consumer,1.0
ORD-104584,2023-08-10,APAC,Australia,Electronics,Smart Watch,marketplace,3,570.39,0.05,1625.61,Consumer,5.0
ORD-100203,2023-08-11,APAC,Singapore,Grocery,Dark Chocolate 90%,web,2,20.8,0.2,33.28,Consumer,8.0
ORD-100641,2023-08-11,North America,Canada,Sports,Carbon Racket,marketplace,3,114.65,0.0,343.95,Consumer,4.0
ORD-101788,2023-08-11,LATAM,Argentina,Electronics,Smart Watch,marketplace,5,519.59,0.3,1818.56,SMB,4.0
ORD-102166,2023-08-11,North America,United States,Home,Cast Iron Pan,retail,1,70.77,0.05,67.23,Consumer,5.0
ORD-102673,2023-08-11,EMEA,United Kingdom,Electronics,Smart Watch,marketplace,1,249.93,0.0,249.93,Consumer,2.0
ORD-103071,2023-08-11,EMEA,Germany,Beauty,Argan Shampoo,web,1,43.36,0.0,43.36,Consumer,6.0
ORD-103193,2023-08-11,North America,United States,Sports,Carbon Racket,partner,5,99.46,0.3,348.11,Enterprise,3.0
ORD-103810,2023-08-11,North America,Canada,Home,Espresso Maker,retail,5,66.0,0.0,330.0,Consumer,
ORD-104529,2023-08-11,APAC,Singapore,Sports,Trail Runners,retail,6,90.09,0.05,513.51,Enterprise,9.0
ORD-101242,2023-08-12,North America,United States,Sports,Yoga Mat Pro,web,4,61.86,0.1,222.7,SMB,1.0
ORD-102070,2023-08-12,North America,Mexico,Electronics,4K Monitor,marketplace,3,228.26,0.3,479.35,SMB,3.0
ORD-103645,2023-08-12,EMEA,France,Beauty,Matte Lipstick,marketplace,5,31.92,0.05,151.62,SMB,3.0
ORD-100525,2023-08-13,North America,Mexico,Home,Desk Lamp,marketplace,4,144.39,0.0,577.56,SMB,2.0
ORD-102709,2023-08-13,LATAM,Argentina,Grocery,Olive Oil 750ml,retail,3,31.15,0.0,93.45,Consumer,13.0
ORD-100159,2023-08-14,North America,United States,Electronics,Noise Buds,retail,3,656.41,0.0,1969.23,Consumer,1.0
ORD-100874,2023-08-14,North America,Mexico,Sports,Yoga Mat Pro,web,4,112.1,0.15,381.14,Consumer,
ORD-100890,2023-08-14,APAC,India,Sports,Yoga Mat Pro,marketplace,2,259.65,0.1,467.37,SMB,15.0
ORD-101482,2023-08-14,North America,United States,Beauty,Serum Vitamin C,web,2,66.27,0.1,119.29,Consumer,6.0
ORD-101558,2023-08-14,LATAM,Chile,Home,Desk Lamp,web,1,72.97,0.0,72.97,Consumer,7.0
ORD-101795,2023-08-14,EMEA,Germany,Electronics,4K Monitor,web,4,155.67,0.0,622.68,Consumer,8.0
ORD-101845,2023-08-14,APAC,India,Electronics,4K Monitor,web,1,110.36,0.0,110.36,SMB,4.0
ORD-102580,2023-08-14,APAC,India,Beauty,Argan Shampoo,marketplace,2,77.8,0.15,132.26,SMB,11.0
ORD-102241,2023-08-15,North America,Canada,Home,Desk Lamp,marketplace,7,91.48,0.1,576.32,SMB,3.0
ORD-102571,2023-08-15,EMEA,Italy,Electronics,Smart Watch,partner,2,247.66,0.05,470.55,Consumer,1.0
ORD-104972,2023-08-15,North America,United States,Sports,Yoga Mat Pro,marketplace,5,108.72,0.1,489.24,SMB,1.0
ORD-101457,2023-08-16,North America,Mexico,Sports,Yoga Mat Pro,retail,2,138.62,0.05,263.38,Consumer,
ORD-103385,2023-08-16,North America,Mexico,Home,Cotton Duvet,marketplace,1,86.93,0.0,86.93,Consumer,3.0
ORD-103644,2023-08-16,North America,United States,Sports,Carbon Racket,web,2,218.35,0.0,436.7,Consumer,
ORD-100967,2023-08-17,EMEA,United Kingdom,Beauty,Serum Vitamin C,marketplace,3,86.08,0.1,232.42,SMB,6.0
ORD-100993,2023-08-17,North America,United States,Home,Cotton Duvet,partner,6,82.82,0.05,472.07,Consumer,5.0
ORD-101381,2023-08-17,APAC,India,Home,Espresso Maker,retail,3,92.56,0.05,263.8,Consumer,4.0
ORD-101554,2023-08-17,APAC,India,Sports,Yoga Mat Pro,web,2,259.24,0.05,492.56,Consumer,8.0
ORD-101841,2023-08-17,North America,United States,Grocery,Olive Oil 750ml,web,2,26.13,0.05,49.65,SMB,5.0
ORD-102183,2023-08-17,North America,Canada,Electronics,Noise Buds,retail,1,239.98,0.1,215.98,Consumer,2.0
ORD-103499,2023-08-17,North America,United States,Electronics,Smart Watch,retail,1,429.86,0.15,365.38,Consumer,3.0
ORD-103588,2023-08-17,EMEA,Germany,Electronics,Smart Watch,web,2,205.04,0.0,410.08,Consumer,4.0
ORD-104013,2023-08-17,LATAM,Chile,Beauty,Argan Shampoo,web,2,33.52,0.0,67.04,Consumer,9.0
ORD-104506,2023-08-17,EMEA,Italy,Home,Cotton Duvet,marketplace,4,109.18,0.1,393.05,SMB,5.0
ORD-104536,2023-08-17,North America,Mexico,Electronics,Smart Watch,marketplace,4,440.31,0.0,1761.24,Consumer,2.0
ORD-104650,2023-08-17,APAC,Australia,Beauty,Argan Shampoo,web,4,49.73,0.0,198.92,Consumer,7.0
ORD-100054,2023-08-18,EMEA,France,Electronics,4K Monitor,partner,1,203.98,0.05,193.78,Consumer,4.0
ORD-100554,2023-08-18,EMEA,Italy,Home,Desk Lamp,marketplace,2,179.0,0.15,304.3,Consumer,5.0
ORD-100579,2023-08-18,APAC,Japan,Sports,Trail Runners,marketplace,2,123.59,0.1,222.46,Consumer,4.0
ORD-100595,2023-08-18,APAC,Australia,Grocery,Olive Oil 750ml,web,2,33.58,0.0,67.16,Consumer,6.0
ORD-101392,2023-08-18,North America,United States,Sports,Yoga Mat Pro,web,3,187.57,0.05,534.57,SMB,4.0
ORD-102174,2023-08-18,North America,Mexico,Beauty,Matte Lipstick,marketplace,2,41.98,0.0,83.96,Consumer,4.0
ORD-102493,2023-08-18,North America,Canada,Beauty,Matte Lipstick,web,2,40.38,0.05,76.72,Consumer,1.0
ORD-103149,2023-08-18,North America,United States,Electronics,Noise Buds,web,8,179.26,0.1,1290.67,Enterprise,5.0
ORD-103443,2023-08-18,North America,United States,Grocery,Dark Chocolate 90%,retail,5,27.74,0.0,138.7,Consumer,8.0
ORD-103664,2023-08-18,EMEA,Italy,Electronics,Laptop Air 13,web,3,294.49,0.0,883.47,Consumer,2.0
ORD-100070,2023-08-19,EMEA,United Kingdom,Sports,Carbon Racket,retail,8,138.03,0.05,1049.03,Enterprise,5.0
ORD-100338,2023-08-19,North America,Canada,Home,Cotton Duvet,retail,3,68.22,0.0,204.66,Consumer,2.0
ORD-100971,2023-08-19,North America,United States,Beauty,Serum Vitamin C,web,8,35.83,0.0,286.64,Enterprise,2.0
ORD-102052,2023-08-19,EMEA,Spain,Electronics,4K Monitor,web,3,175.5,0.05,500.17,Consumer,5.0
ORD-102367,2023-08-19,LATAM,Argentina,Grocery,Arabica Beans 1kg,marketplace,1,38.47,0.0,38.47,Consumer,7.0
ORD-104407,2023-08-19,North America,Mexico,Beauty,Matte Lipstick,marketplace,3,65.09,0.0,195.27,Consumer,2.0
ORD-104558,2023-08-19,EMEA,France,Home,Cast Iron Pan,retail,3,76.54,0.15,195.18,Consumer,3.0
ORD-101323,2023-08-20,LATAM,Chile,Home,Espresso Maker,web,3,37.81,0.0,113.43,SMB,12.0
ORD-104028,2023-08-20,North America,United States,Beauty,Serum Vitamin C,web,1,36.75,0.0,36.75,SMB,
ORD-100168,2023-08-21,EMEA,Spain,Grocery,Olive Oil 750ml,marketplace,3,20.75,0.15,52.91,Consumer,4.0
ORD-100243,2023-08-21,APAC,Japan,Beauty,Argan Shampoo,partner,3,36.85,0.0,110.55,Consumer,10.0
ORD-100413,2023-08-21,EMEA,Spain,Sports,Yoga Mat Pro,web,1,199.53,0.0,199.53,SMB,6.0
ORD-100946,2023-08-21,EMEA,Italy,Grocery,Arabica Beans 1kg,retail,4,20.64,0.1,74.3,SMB,3.0
ORD-103400,2023-08-21,EMEA,Spain,Beauty,Argan Shampoo,web,1,39.85,0.0,39.85,SMB,3.0
ORD-103505,2023-08-21,APAC,Australia,Grocery,Dark Chocolate 90%,web,2,20.28,0.0,40.56,Consumer,8.0
ORD-103816,2023-08-21,EMEA,Spain,Sports,Trail Runners,web,3,174.6,0.05,497.61,Consumer,5.0
ORD-103969,2023-08-21,EMEA,Spain,Home,Cast Iron Pan,retail,4,88.54,0.2,283.33,SMB,3.0
ORD-104030,2023-08-21,LATAM,Argentina,Electronics,Smart Watch,web,1,421.87,0.0,421.87,Consumer,12.0
ORD-104441,2023-08-21,EMEA,France,Home,Espresso Maker,partner,2,81.36,0.3,113.9,SMB,2.0
ORD-104658,2023-08-21,North America,Mexico,Beauty,Argan Shampoo,web,4,62.71,0.15,213.21,SMB,2.0
ORD-104755,2023-08-21,North America,United States,Sports,Carbon Racket,marketplace,2,271.19,0.0,542.38,Consumer,8.0
ORD-104916,2023-08-21,North America,Canada,Grocery,Olive Oil 750ml,marketplace,3,28.88,0.1,77.98,SMB,1.0
ORD-100570,2023-08-22,EMEA,Germany,Beauty,Matte Lipstick,marketplace,2,58.92,0.0,117.84,Consumer,3.0
ORD-100779,2023-08-22,North America,Canada,Electronics,4K Monitor,retail,2,239.24,0.0,478.48,Consumer,1.0
ORD-101943,2023-08-22,LATAM,Argentina,Electronics,4K Monitor,marketplace,3,209.7,0.05,597.64,SMB,7.0
ORD-102737,2023-08-22,North America,Canada,Sports,Carbon Racket,marketplace,3,101.9,0.0,305.7,Consumer,3.0
ORD-102748,2023-08-22,North America,United States,Home,Cast Iron Pan,marketplace,4,266.24,0.05,1011.71,SMB,3.0
ORD-102975,2023-08-22,LATAM,Brazil,Beauty,Matte Lipstick,web,1,61.21,0.0,61.21,Consumer,8.0
ORD-103878,2023-08-22,North America,Mexico,Electronics,Noise Buds,marketplace,7,256.39,0.0,1794.73,Consumer,4.0
ORD-104277,2023-08-22,LATAM,Chile,Sports,Carbon Racket,web,2,14842.42,0.05,28200.6,Consumer,9.0
ORD-100598,2023-08-23,LATAM,Chile,Grocery,Dark Chocolate 90%,marketplace,1,15.56,0.0,15.56,Consumer,15.0
ORD-101065,2023-08-23,EMEA,Germany,Electronics,Laptop Air 13,marketplace,3,293.8,0.0,881.4,SMB,
ORD-101588,2023-08-23,North America,Canada,Sports,Carbon Racket,retail,4,130.2,0.05,494.76,SMB,3.0
ORD-102993,2023-08-23,LATAM,Chile,Home,Cotton Duvet,web,3,105.58,0.0,316.74,SMB,12.0
ORD-100460,2023-08-24,EMEA,Germany,Beauty,Serum Vitamin C,marketplace,5,34.13,0.2,136.52,SMB,2.0
ORD-100867,2023-08-24,North America,United States,Grocery,Dark Chocolate 90%,retail,1,19.72,0.0,19.72,Consumer,3.0
ORD-101584,2023-08-24,North America,United States,Grocery,Arabica Beans 1kg,marketplace,1,23.77,0.05,22.58,Consumer,1.0
ORD-101595,2023-08-24,North America,Canada,Sports,Trail Runners,partner,7,157.99,0.1,995.34,Enterprise,2.0
ORD-101833,2023-08-24,EMEA,France,Home,Espresso Maker,web,2,77.02,0.0,154.04,Consumer,3.0
ORD-103995,2023-08-24,EMEA,Spain,Electronics,Smart Watch,marketplace,3,260.5,0.05,742.42,Consumer,1.0
ORD-104511,2023-08-24,North America,Mexico,Electronics,Noise Buds,retail,3,401.12,0.1,1083.02,Consumer,2.0
ORD-104770,2023-08-24,North America,Mexico,Grocery,Arabica Beans 1kg,web,3,21.45,0.0,64.35,SMB,2.0
ORD-100198,2023-08-25,EMEA,United Kingdom,Electronics,Smart Watch,web,4,203.24,0.05,772.31,Consumer,2.0
ORD-100379,2023-08-25,EMEA,United Kingdom,Beauty,Argan Shampoo,web,3,55.92,0.05,159.37,SMB,9.0
ORD-101044,2023-08-25,EMEA,Germany,Electronics,Noise Buds,web,3,91.93,0.0,275.79,Consumer,6.0
ORD-102366,2023-08-25,EMEA,Spain,Beauty,Serum Vitamin C,partner,1,52.21,0.0,52.21,Consumer,6.0
ORD-102570,2023-08-25,APAC,India,Electronics,Laptop Air 13,web,2,97.62,0.2,156.19,Consumer,10.0
ORD-101422,2023-08-26,North America,Canada,Electronics,Laptop Air 13,web,4,384.82,0.0,1539.28,Consumer,2.0
ORD-101932,2023-08-26,EMEA,Italy,Beauty,Serum Vitamin C,retail,6,64.4,0.0,386.4,SMB,2.0
ORD-100262,2023-08-27,North America,Canada,Sports,Yoga Mat Pro,retail,1,57.22,0.0,57.22,Consumer,2.0
ORD-101083,2023-08-27,LATAM,Argentina,Grocery,Olive Oil 750ml,web,2,24.95,0.1,44.91,Consumer,2.0
ORD-101889,2023-08-27,North America,Canada,Electronics,Noise Buds,retail,2,590.2,0.15,1003.34,Consumer,4.0
ORD-101939,2023-08-27,North America,United States,Sports,Trail Runners,web,8,144.5,0.1,1040.4,Enterprise,3.0
ORD-102453,2023-08-27,LATAM,Argentina,Electronics,Smart Watch,web,2,168.79,0.0,337.58,Consumer,9.0
ORD-102905,2023-08-27,EMEA,France,Beauty,Argan Shampoo,retail,3,34.42,0.0,103.26,Consumer,3.0
ORD-103214,2023-08-27,North America,Canada,Beauty,Serum Vitamin C,web,3,37.91,0.15,96.67,Consumer,1.0
ORD-104107,2023-08-27,North America,United States,Home,Desk Lamp,retail,1,131.07,0.0,131.07,Consumer,3.0
ORD-104842,2023-08-27,EMEA,France,Home,Cotton Duvet,marketplace,2,36.7,0.3,51.38,Consumer,3.0
ORD-104882,2023-08-27,EMEA,United Kingdom,Home,Cast Iron Pan,marketplace,2,53.55,0.15,91.04,Consumer,3.0
ORD-100190,2023-08-28,North America,Mexico,Sports,Carbon Racket,retail,3,86.67,0.0,260.01,Consumer,4.0
ORD-100204,2023-08-28,North America,United States,Sports,Carbon Racket,web,2,191.54,0.0,383.08,Consumer,4.0
ORD-100278,2023-08-28,EMEA,Italy,Electronics,Noise Buds,marketplace,5,262.35,0.0,1311.75,SMB,2.0
ORD-103236,2023-08-28,LATAM,Chile,Grocery,Olive Oil 750ml,partner,2,30.07,0.3,42.1,Consumer,4.0
ORD-103458,2023-08-28,EMEA,France,Beauty,Argan Shampoo,retail,3,51.08,0.05,145.58,SMB,3.0
ORD-103698,2023-08-28,North America,United States,Beauty,Serum Vitamin C,web,5,37.72,0.0,188.6,Consumer,5.0
ORD-103712,2023-08-28,North America,Mexico,Sports,Carbon Racket,marketplace,2,117.16,0.0,234.32,Consumer,1.0
ORD-104102,2023-08-28,North America,Mexico,Electronics,Smart Watch,web,4,119.89,0.1,431.6,Consumer,1.0
ORD-104504,2023-08-28,North America,Canada,Electronics,Smart Watch,web,5,128.41,0.05,609.95,SMB,3.0
ORD-104901,2023-08-28,APAC,Japan,Beauty,Serum Vitamin C,web,4,38.31,0.1,137.92,SMB,4.0
ORD-100077,2023-08-29,North America,United States,Electronics,Smart Watch,marketplace,3,352.12,0.0,1056.36,Consumer,2.0
ORD-100759,2023-08-29,North America,Mexico,Electronics,Smart Watch,retail,3,197.65,0.2,474.36,SMB,3.0
ORD-101324,2023-08-29,EMEA,Spain,Home,Cotton Duvet,web,3,111.44,0.05,317.6,Consumer,3.0
ORD-102640,2023-08-29,EMEA,Spain,Beauty,Matte Lipstick,marketplace,1,42.15,0.1,37.94,Consumer,5.0
ORD-100894,2023-08-30,North America,Canada,Sports,Trail Runners,web,5,105.94,0.3,370.79,Enterprise,1.0
ORD-101121,2023-08-30,EMEA,Spain,Grocery,Dark Chocolate 90%,retail,4,16.89,0.05,64.18,Consumer,6.0
ORD-101129,2023-08-30,North America,Canada,Home,Cotton Duvet,marketplace,8,78.04,0.1,561.89,Enterprise,3.0
ORD-102332,2023-08-30,LATAM,Brazil,Grocery,Arabica Beans 1kg,partner,3,17.52,0.0,52.56,SMB,15.0
ORD-102774,2023-08-30,APAC,India,Home,Cotton Duvet,web,1,46.83,0.0,46.83,Consumer,7.0
ORD-103152,2023-08-30,LATAM,Argentina,Beauty,Argan Shampoo,retail,2,68.08,0.2,108.93,SMB,9.0
ORD-103601,2023-08-30,EMEA,Germany,Sports,Carbon Racket,web,1,103.66,0.05,98.48,SMB,3.0
ORD-101412,2023-08-31,North America,Mexico,Electronics,4K Monitor,web,3,160.26,0.1,432.7,Consumer,1.0
ORD-101859,2023-08-31,North America,Canada,Sports,Trail Runners,marketplace,1,110.88,0.0,110.88,SMB,6.0
ORD-100160,2023-09-01,North America,Canada,Electronics,4K Monitor,retail,4,241.59,0.05,918.04,Consumer,
ORD-100389,2023-09-01,EMEA,Spain,Sports,Yoga Mat Pro,web,2,119.61,0.05,227.26,Consumer,5.0
ORD-100761,2023-09-01,EMEA,Spain,Grocery,Olive Oil 750ml,marketplace,4,34.66,0.05,131.71,Consumer,7.0
ORD-100812,2023-09-01,APAC,Australia,Home,Desk Lamp,web,5,181.85,0.3,636.47,Enterprise,6.0
ORD-100850,2023-09-01,APAC,Singapore,Beauty,Matte Lipstick,web,1,54.75,0.0,54.75,Consumer,5.0
ORD-104007,2023-09-01,North America,Canada,Electronics,Laptop Air 13,marketplace,4,67.98,0.0,271.92,Consumer,3.0
ORD-104911,2023-09-01,North America,Mexico,Electronics,Noise Buds,marketplace,1,104.85,0.05,99.61,Consumer,4.0
ORD-100708,2023-09-02,North America,Canada,Electronics,Laptop Air 13,retail,1,131.24,0.0,131.24,Consumer,2.0
ORD-103366,2023-09-02,North America,United States,Home,Desk Lamp,web,2,163.7,0.0,327.4,Consumer,5.0
ORD-104443,2023-09-02,EMEA,Italy,Beauty,Serum Vitamin C,web,1,52.28,0.05,49.67,Consumer,5.0
ORD-101347,2023-09-03,North America,United States,Sports,Trail Runners,marketplace,1,151.4,0.05,143.83,SMB,2.0
ORD-102785,2023-09-03,LATAM,Chile,Beauty,Serum Vitamin C,retail,5,104.93,0.05,498.42,Consumer,6.0
ORD-103648,2023-09-03,LATAM,Chile,Sports,Yoga Mat Pro,retail,6,204.12,0.05,1163.48,Consumer,2.0
ORD-104185,2023-09-03,North America,Canada,Beauty,Argan Shampoo,web,1,57.75,0.05,54.86,SMB,6.0
ORD-100069,2023-09-04,EMEA,United Kingdom,Home,Cotton Duvet,web,3,63.72,0.0,191.16,Consumer,5.0
ORD-101358,2023-09-04,North America,United States,Electronics,Noise Buds,partner,3,418.34,0.05,1192.27,Consumer,4.0
ORD-101451,2023-09-04,North America,United States,Beauty,Matte Lipstick,partner,3,32.42,0.1,87.53,Consumer,1.0
ORD-101948,2023-09-04,EMEA,United Kingdom,Sports,Carbon Racket,marketplace,7,223.23,0.1,1406.35,Enterprise,7.0
ORD-102128,2023-09-04,North America,Canada,Beauty,Argan Shampoo,web,3,1485.97,0.05,4235.01,Enterprise,3.0
ORD-102805,2023-09-04,LATAM,Chile,Electronics,Noise Buds,retail,3,178.24,0.05,507.98,Consumer,9.0
ORD-103206,2023-09-04,EMEA,Spain,Electronics,Smart Watch,marketplace,2,542.26,0.0,1084.52,Consumer,2.0
ORD-103480,2023-09-04,North America,United States,Electronics,Laptop Air 13,marketplace,2,566.19,0.05,1075.76,SMB,1.0
ORD-104079,2023-09-04,North America,Mexico,Home,Cotton Duvet,web,4,270.12,0.15,918.41,SMB,4.0
ORD-104395,2023-09-04,North America,Canada,Grocery,Arabica Beans 1kg,marketplace,1,14.55,0.1,13.1,Consumer,3.0
ORD-104533,2023-09-04,APAC,Japan,Home,Cast Iron Pan,retail,1,139.96,0.05,132.96,Consumer,5.0
ORD-100272,2023-09-05,North America,Canada,Electronics,Smart Watch,web,2,326.53,0.0,653.06,Consumer,4.0
ORD-100701,2023-09-05,North America,Mexico,Home,Desk Lamp,web,3,37.43,0.05,106.68,Consumer,2.0
ORD-101122,2023-09-05,North America,Mexico,Beauty,Serum Vitamin C,web,7,19.48,0.1,122.72,Enterprise,3.0
ORD-102344,2023-09-05,APAC,Australia,Home,Desk Lamp,retail,2,68.23,0.0,136.46,Consumer,7.0
ORD-103414,2023-09-05,North America,Canada,Electronics,4K Monitor,web,3,254.88,0.2,611.71,Consumer,4.0
ORD-104176,2023-09-05,EMEA,Italy,Home,Cotton Duvet,partner,5,43.04,0.05,204.44,SMB,6.0
ORD-104225,2023-09-05,EMEA,Spain,Grocery,Dark Chocolate 90%,marketplace,7,19.85,0.0,138.95,SMB,3.0
ORD-104389,2023-09-05,North America,Canada,Electronics,4K Monitor,marketplace,3,265.86,0.05,757.7,SMB,1.0
ORD-104587,2023-09-05,North America,Canada,Home,Desk Lamp,marketplace,5,60.64,0.0,303.2,Consumer,1.0
ORD-100473,2023-09-06,EMEA,Italy,Home,Cast Iron Pan,retail,1,81.14,0.05,77.08,Consumer,5.0
ORD-100483,2023-09-06,EMEA,Spain,Beauty,Serum Vitamin C,partner,2,87.31,0.0,174.62,Consumer,5.0
ORD-100842,2023-09-06,APAC,Australia,Home,Cast Iron Pan,web,4,73.03,0.0,292.12,Consumer,3.0
ORD-101796,2023-09-06,North America,United States,Sports,Trail Runners,retail,2,96.93,0.05,184.17,Consumer,3.0
ORD-102184,2023-09-06,EMEA,Germany,Sports,Yoga Mat Pro,retail,4,101.21,0.05,384.6,Consumer,3.0
